t_mono,ax,ay,az,gx,gy,gz
104746.2048,0.48052585,-0.12748644999999997,9.8654899,-0.002007128639793479,0.01059414855960558,0.0008726646259971648
104746.2171,0.6080123,-0.0392266,9.79684335,-0.00017453292519943296,0.0016057029118347831,-0.009005898940290741
104746.2270,0.4118793,-0.02941995,9.77723005,0.0023038346126325153,-0.004939281783143952,0.0026354471705114374
104746.2371,0.20593965,-0.00980665,9.826263299999999,-0.0016580627893946131,-0.004642575810304917,0.0056199601914217415
104746.2481,0.00980665,-0.00980665,9.81645665,-0.0074176493209759005,0.0021642082724729686,0.004049163864626845
104746.2590,0.196133,-0.0392266,9.826263299999999,-0.00710349005561692,-0.0060911990894602095,0.0022165681500327986
104746.2701,0.3138128,0.0392266,9.80665,0.003560471674068432,0.0026878070480712674,-0.005829399701661061
104746.2831,0.45110589999999995,-0.00980665,9.7870367,-0.0002617993877991494,-0.003892084231947355,0.0008552113334772215
104746.2903,0.34323275000000003,-0.04903325,9.757616749999999,0.005829399701661061,0.008360127117052838,-0.003682644721708035
104746.3008,0.2353596,0.0,9.81645665,-0.0028099800957108708,0.0028099800957108708,0.0020420352248333657
104746.3102,0.0980665,-0.0196133,9.79684335,-0.00614355896702004,0.0038571776469074684,0.0024609142453120045
104746.3201,0.16671305,0.00980665,9.757616749999999,-0.008813912722571364,0.008517206749732328,-0.001117010721276371
104746.3312,0.26477955,0.0196133,9.747810099999999,-0.011362093430483085,0.002548180707911721,0.0027925268031909274
104746.3414,0.32361945,-0.0588399,9.7870367,-0.00710349005561692,0.0030892327760299633,0.0010995574287564276
104746.3509,0.29419949999999995,-0.0784532,9.7281968,0.003926990816987242,-0.0004188790204786391,0.0007504915783575617
104746.3609,0.26477955,-0.0588399,9.7674234,-0.008831366015091307,1.7453292519943296e-05,0.0027576202181510408
104746.3749,0.17651969999999997,-0.0196133,9.7674234,-0.004223696789826277,0.006806784082777886,-0.0051836278784231585
104746.3823,0.1176798,0.0392266,9.80665,0.0033859387488689996,0.0018849555921538759,-0.00010471975511965978
104746.3921,0.24516625,-0.00980665,9.79684335,0.0037000980142279784,0.001239183768915974,-0.008272860654453122
104746.4023,0.25497289999999995,0.0196133,9.757616749999999,-0.0029146998508305304,-0.0017278759594743863,-0.00307177948351002
104746.4125,0.3138128,0.0,9.855683249999998,-0.005253441048502932,0.0037000980142279784,-0.0015533430342749533
104746.4237,0.30400615,-0.0588399,9.855683249999998,0.0021118483949131386,0.007033676885537149,-0.0014486232791552935
104746.4341,0.29419949999999995,0.0392266,9.836069949999999,0.0003839724354387525,0.0009250245035569946,-0.0022165681500327986
104746.4442,0.2353596,-0.0,9.80665,0.0026354471705114374,-0.0003665191429188092,0.006283185307179586
104746.4542,0.20593965,0.02941995,9.80665,0.0012566370614359172,0.0013788101090755204,0.003839724354387525
104746.4651,0.28439285,-0.00980665,9.747810099999999,0.005096361415823442,-0.004276056667386108,-0.0024434609527920616
104746.4763,0.3138128,-0.0784532,9.7870367,-0.003979350694547071,-0.004956735075663896,0.0029670597283903604
104746.4879,0.22555294999999997,-0.0196133,9.757616749999999,0.0003839724354387525,-0.003193952531149623,0.0013788101090755204
104746.5017,0.24516625,-0.0392266,9.80665,0.0022165681500327986,-0.005113814708343385,0.004241150082346221
